user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,user_id_clean,kyc_status_clean,risk_segment_clean,pan_clean,missing_pan_flag,invalid_pan_flag,aadhaar_clean,missing_aadhaar_flag,masked_aadhaar_flag,invalid_aadhaar_flag,date_of_birth_clean,missing_dob_flag,invalid_dob_flag,monthly_income_clean,missing_income_flag,negative_income_flag,invalid_income_flag,signup_timestamp_clean,missing_signup_timestamp_flag,future_signup_flag,city_clean,state_clean,occupation_clean,full_name_clean,kyc_status_conflict_flag,name_conflict_flag,pan_conflict_flag,aadhaar_conflict_flag,dob_conflict_flag,identity_conflict_score,user_id_core,kyc_record_count
USR 82750,Vyanjana Deshmukh,MS0TQ3353P,3929 4479 4102,11-28-1980,LDH,Punjab,"Rs. 62,726",Salaried,,V,LOW,USR82750,APPROVED,LOW,MS0TQ3353P,0,1,392944794102,0,0,0,1980-11-28 00:00:00,0,0,62726.0,0,0,0,,1,0,Ludhiana,Punjab,Salaried,VYANJANA DESHMUKH,0,0,0,0,0,0,82750,1
usr82751,Osha Brahmbhatt,VLKGC7840Z,8868-5710-9230,07-02-1979,Jalandhar,Punjab,"Rs. 28,378",Gig Worker,09-Mar-2024,Verified,Medium,USR82751,APPROVED,MEDIUM,VLKGC7840Z,0,0,886857109230,0,0,0,1979-07-02 00:00:00,0,0,28378.0,0,0,0,2024-03-09 00:00:00,0,0,Jalandhar,Punjab,Gig Worker,OSHA BRAHMBHATT,0,0,0,0,0,0,82751,1
usr_82755,NeelimaKala,OBMQF 7955 U,,12/09/1977,LKO,Uttar Pradesh,"₹45,066",Retired,1753849589,KYC_DONE,low,USR82755,APPROVED,LOW,OBMQF7955U,0,0,,1,0,0,1977-09-12 00:00:00,0,0,45066.0,0,0,0,2025-07-30 04:26:29,0,0,Lucknow,Uttar Pradesh,Retired,NEELIMAKALA,0,0,0,0,0,0,82755,1
USR82761,aadi sathe,TCHGN5358J,939078962617,08-17-1971,Jalandhar,Punjab,"INR 77,253",Retired,08-08-2024,Under Review,low,USR82761,IN_PROGRESS,LOW,TCHGN5358J,0,0,939078962617,0,0,0,1971-08-17 00:00:00,0,0,77253.0,0,0,0,2024-08-08 00:00:00,0,0,Jalandhar,Punjab,Retired,AADI SATHE,0,0,0,0,0,0,82761,1
USR 82768,  Hardik Varty  ,RZANW0539C,478487077568,06/09/1991 02:05 AM,pune,Maharashtra,"₹18,369",Unemployed,2024-02-28 16:05:36,VERIFIED,unknown,USR82768,APPROVED,UNKNOWN,RZANW0539C,0,0,478487077568,0,0,0,1991-09-06 02:05:00,0,0,18369.0,0,0,0,2024-02-28 16:05:36,0,0,Pune,Maharashtra,Unemployed,HARDIK VARTY,0,0,0,0,0,0,82768,1
USR82769,Alexander Nazareth,IKZNU3495H,854415133437,23/01/1972,mumbai,Maharashtra,82.5k,Retired,06-26-2024,KYC_DONE,Low,USR82769,APPROVED,LOW,IKZNU3495H,0,0,854415133437,0,0,0,1972-01-23 00:00:00,0,0,82500.0,0,0,0,2024-06-26 00:00:00,0,0,Mumbai,Maharashtra,Retired,ALEXANDER NAZARETH,0,0,0,0,0,0,82769,1
USR82773,Shravya Soni,qzgnv1098c,938683262989,12/02/2004,Lucknow,Uttar Pradesh,39360,Student,27/08/2025 07:09 PM,P,Medium,USR82773,PENDING,MEDIUM,QZGNV1098C,0,0,938683262989,0,0,0,2004-02-12 00:00:00,0,0,39360.0,0,0,0,2025-08-27 19:09:00,0,0,Lucknow,Uttar Pradesh,Student,SHRAVYA SONI,0,0,0,0,0,0,82773,1
usr_82782,Warinder Purohit,HJDUP0402B,6654-8853-4077,1968/10/22,Kolkata,West Bengal,59787,Unemployed,06-15-2024,APPROVED,Medium,USR82782,APPROVED,MEDIUM,HJDUP0402B,0,0,665488534077,0,0,0,1968-10-22 00:00:00,0,0,59787.0,0,0,0,2024-06-15 00:00:00,0,0,Kolkata,West Bengal,Unemployed,WARINDER PUROHIT,0,0,0,0,0,0,82782,1
USR82784,Shaurya Viswanathan,VZKXT8625K,,07/12/1990 12:53 PM,Jalandhar,Punjab,,Student,28/11/2025,APPROVED,Low,USR82784,APPROVED,LOW,VZKXT8625K,0,0,,1,0,0,1990-12-07 12:53:00,0,0,,1,0,0,2025-11-28 00:00:00,0,0,Jalandhar,Punjab,Student,SHAURYA VISWANATHAN,0,0,0,0,0,0,82784,1
USR82788,Sai Dhar,VNWYO7084A,1045-6918-6743,1991/08/18,MUMBAI,Maharashtra,,Gig Worker,06/09/2025,P,MEDIUM,USR82788,PENDING,MEDIUM,VNWYO7084A,0,0,104569186743,0,0,0,1991-08-18 00:00:00,0,0,,1,0,0,2025-09-06 00:00:00,0,0,Mumbai,Maharashtra,Gig Worker,SAI DHAR,1,1,1,1,1,4,82788,2
USR82793,DakshGoswami,QGRGK3570J,6114 5766 9846,09-24-1997,HYDERABAD,Telangana,"Rs. 7,087",Freelancer,2024/09/30,Verified,MEDIUM,USR82793,APPROVED,MEDIUM,QGRGK3570J,0,0,611457669846,0,0,0,1997-09-24 00:00:00,0,0,7087.0,0,0,0,2024-09-30 00:00:00,0,0,Hyderabad,Telangana,Freelancer,DAKSHGOSWAMI,0,0,0,0,0,0,82793,1
USR82794,Bimala Narain,UOOYL9300E,166074028168,828470126,Kolkata,West Bengal,43039,Gig Worker,2025/08/26,Verified,LOW,USR82794,APPROVED,LOW,UOOYL9300E,0,0,166074028168,0,0,0,1996-04-02 18:35:26,0,0,43039.0,0,0,0,2025-08-26 00:00:00,0,0,Kolkata,West Bengal,Gig Worker,BIMALA NARAIN,0,0,0,0,0,0,82794,2
USR82798,Ansh Wali,LWMFP 4464 V,146130309632,25/02/1990 09:34 PM,JPR,Rajasthan,14417,Salaried,04-Feb-2024,APPROVED,MEDIUM,USR82798,APPROVED,MEDIUM,LWMFP4464V,0,0,146130309632,0,0,0,1990-02-25 21:34:00,0,0,14417.0,0,0,0,2024-02-04 00:00:00,0,0,Jaipur,Rajasthan,Salaried,ANSH WALI,0,0,0,0,0,0,82798,1
82799,  Daksh Purohit  ,MJAJK2116G,,09-22-1999,jaipur,Rajasthan,46083,Unemployed,2024-08-03 02:08:57,V,MEDIUM,82799,APPROVED,MEDIUM,MJAJK2116G,0,0,,1,0,0,1999-09-22 00:00:00,0,0,46083.0,0,0,0,2024-08-03 02:08:57,0,0,Jaipur,Rajasthan,Unemployed,DAKSH PUROHIT,0,0,0,0,0,0,82799,1
USR-82804,Upadhriti Korpal,YLWIQ9157,9364-6241-1557,1963/03/20,Bengaluru,Karnataka,"INR 18,452",Unemployed,,VERIFIED,LOW,USR82804,APPROVED,LOW,YLWIQ9157,0,1,936462411557,0,0,0,1963-03-20 00:00:00,0,0,18452.0,0,0,0,,1,0,Bengaluru,Karnataka,Unemployed,UPADHRITI KORPAL,0,0,0,0,0,0,82804,1
USR82805,Vedhika Dhawan,OSQQL1631U,5032664149,685093924,Pune,Maharashtra,29432,Retired,28/04/2024,Done,medium,USR82805,APPROVED,MEDIUM,OSQQL1631U,0,0,5032664149,0,0,1,1991-09-17 07:52:04,0,0,29432.0,0,0,0,2024-04-28 00:00:00,0,0,Pune,Maharashtra,Retired,VEDHIKA DHAWAN,0,0,0,0,0,0,82805,1
USR82807,Lekha Mishra,ZLTBM2860A,9610-7491-5373,05-Feb-1983,Hyd,Telangana,Not Available,Self Employed,,VERIFIED,LOW,USR82807,APPROVED,LOW,ZLTBM2860A,0,0,961074915373,0,0,0,1983-02-05 00:00:00,0,0,,1,0,1,,1,0,Hyderabad,Telangana,Self Employed,LEKHA MISHRA,0,0,0,0,0,0,82807,1
USR82808,Eta Ramachandran,CKXER-4575-M,697325487761,,New Delhi,Delhi,24373,Farmer,1766958010,REJECTED,LOW,USR82808,REJECTED,LOW,CKXER4575M,0,0,697325487761,0,0,0,,1,0,24373.0,0,0,0,2025-12-28 21:40:10,0,0,Delhi,Delhi,Farmer,ETA RAMACHANDRAN,0,0,0,0,0,0,82808,1
USR82812,Janaki Rama,KWGEP7051U,1901 2805 9500,10/04/1998,amritsar,Punjab,62670,Unemployed,2025/02/27,Verified,low,USR82812,APPROVED,LOW,KWGEP7051U,0,0,190128059500,0,0,0,1998-04-10 00:00:00,0,0,62670.0,0,0,0,2025-02-27 00:00:00,0,0,Amritsar,Punjab,Unemployed,JANAKI RAMA,0,0,0,0,0,0,82812,1
USR82816,Ekapad Ram,UJVON3919G,8049 1247 3069,21/10/1998,Calcutta,West Bengal,"Rs. 28,208",Self Employed,2025/01/30,PENDING,low,USR82816,PENDING,LOW,UJVON3919G,0,0,804912473069,0,0,0,1998-10-21 00:00:00,0,0,28208.0,0,0,0,2025-01-30 00:00:00,0,0,Kolkata,West Bengal,Self Employed,EKAPAD RAM,0,0,0,0,0,0,82816,1
USR82820,Pallavi Sarin,,XXXX-XXXX-5956,23/02/1994,Mumbay,Maharashtra,"₹12,197",Gig Worker,1751506528,V,low,USR82820,APPROVED,LOW,,1,0,XXXXXXXX5956,0,1,0,1994-02-23 00:00:00,0,0,12197.0,0,0,0,2025-07-03 01:35:28,0,0,Mumbai,Maharashtra,Gig Worker,PALLAVI SARIN,0,1,0,1,1,3,82820,2
USR 82828,Maanav Sastry,ABNTI0901U,372130410369,02/05/1991,amritsar,Punjab,14442,Retired,14-Aug-2025,Verified,medium,USR82828,APPROVED,MEDIUM,ABNTI0901U,0,0,372130410369,0,0,0,1991-05-02 00:00:00,0,0,14442.0,0,0,0,2025-08-14 00:00:00,0,0,Amritsar,Punjab,Retired,MAANAV SASTRY,0,0,0,0,0,0,82828,1
USR-82833,Wriddhish Vora,POBCZ-5125-V,661123575124,1992-05-12 10:47:49,JPR,Rajasthan,33366,Self Employed,,APPROVED,Medium,USR82833,APPROVED,MEDIUM,POBCZ5125V,0,0,661123575124,0,0,0,1992-05-12 10:47:49,0,0,33366.0,0,0,0,,1,0,Jaipur,Rajasthan,Self Employed,WRIDDHISH VORA,0,0,0,0,0,0,82833,1
USR82838,  Faqid Tiwari  ,,439123093419,08-02-1989,ludhiana,Punjab,25.4k,Gig Worker,2025/05/08,VERIFIED,Low,USR82838,APPROVED,LOW,,1,0,439123093419,0,0,0,1989-08-02 00:00:00,0,0,25400.0,0,0,0,2025-05-08 00:00:00,0,0,Ludhiana,Punjab,Gig Worker,FAQID TIWARI,0,0,0,0,0,0,82838,1
USR82842,Jeevika Talwar,WZMKE0986Q,488706465815,23-May-1964,DELHI,Delhi,20.2k,Unemployed,31-Oct-2025,VERIFIED,Low,USR82842,APPROVED,LOW,WZMKE0986Q,0,0,488706465815,0,0,0,1964-05-23 00:00:00,0,0,20200.0,0,0,0,2025-10-31 00:00:00,0,0,Delhi,Delhi,Unemployed,JEEVIKA TALWAR,0,1,1,1,1,4,82842,2
USR82843,Pranav Sampath,SFVXR 3026 F,3888-4995-9914,08/08/1971 11:39 PM,DELHI,Delhi,,Farmer,21-Oct-2024,KYC_DONE,Medium,USR82843,APPROVED,MEDIUM,SFVXR3026F,0,0,388849959914,0,0,0,1971-08-08 23:39:00,0,0,,1,0,0,2024-10-21 00:00:00,0,0,Delhi,Delhi,Farmer,PRANAV SAMPATH,0,0,0,0,0,0,82843,1
USR82845,JAGAT SACHDEV,OOIOY 8887 M,499325128570,04/01/1961 03:41 PM,HYDERABAD,Telangana,"Rs. 22,623",Gig Worker,12-18-2025,VERIFIED,LOW,USR82845,APPROVED,LOW,OOIOY8887M,0,0,499325128570,0,0,0,1961-01-04 15:41:00,0,0,22623.0,0,0,0,2025-12-18 00:00:00,0,0,Hyderabad,Telangana,Gig Worker,JAGAT SACHDEV,0,0,0,0,0,0,82845,1
USR82847,Dipta Padmanabhan,,361855938026,2007-11-26 06:35:43,Mumbay,Maharashtra,25.5k,Self Employed,,Verified,Low,USR82847,APPROVED,LOW,,1,0,361855938026,0,0,0,2007-11-26 06:35:43,0,0,25500.0,0,0,0,,1,0,Mumbai,Maharashtra,Self Employed,DIPTA PADMANABHAN,0,1,0,1,1,3,82847,2
USR82852,Arunima Pandey,QWGIQ2329Z,0734764547,05-Nov-1994,chennai,Tamil Nadu,9413,Retired,13-Mar-2026,KYC_DONE,medium,USR82852,APPROVED,MEDIUM,QWGIQ2329Z,0,0,0734764547,0,0,1,1994-11-05 00:00:00,0,0,9413.0,0,0,0,2026-03-13 00:00:00,0,0,Chennai,Tamil Nadu,Retired,ARUNIMA PANDEY,0,1,1,1,1,4,82852,2
USR82854,Jeet Dhingra,DBHON2762C,207627270818,,Ludhiana,Punjab,"₹28,921",Student,2024-08-03 22:57:05,KYC_DONE,medium,USR82854,APPROVED,MEDIUM,DBHON2762C,0,0,207627270818,0,0,0,,1,0,28921.0,0,0,0,2024-08-03 22:57:05,0,0,Ludhiana,Punjab,Student,JEET DHINGRA,0,0,0,0,0,0,82854,2
usr82859,Dayita Mangal,XDWJH3755C,061355593547,1968-12-13 12:46:15,ludhiana,Punjab,47332,Self Employed,,KYC_DONE,Low,USR82859,APPROVED,LOW,XDWJH3755C,0,0,061355593547,0,0,0,1968-12-13 12:46:15,0,0,47332.0,0,0,0,,1,0,Ludhiana,Punjab,Self Employed,DAYITA MANGAL,0,0,0,0,0,0,82859,1
USR82860,Arunima Manne,HRUWB-1157-I,9762 9762 3446,109952115,JPR,Rajasthan,,Salaried,18-Jun-2024,Done,Low,USR82860,APPROVED,LOW,HRUWB1157I,0,0,976297623446,0,0,0,1973-06-26 14:15:15,0,0,,1,0,0,2024-06-18 00:00:00,0,0,Jaipur,Rajasthan,Salaried,ARUNIMA MANNE,0,0,0,0,0,0,82860,1
USR-82861,Yug Acharya,fbylk0883g,596709586479,1963-09-30 08:38:08,LKO,Uttar Pradesh,6689,Retired,11-19-2025,APPROVED,Medium,USR82861,APPROVED,MEDIUM,FBYLK0883G,0,0,596709586479,0,0,0,1963-09-30 08:38:08,0,0,6689.0,0,0,0,2025-11-19 00:00:00,0,0,Lucknow,Uttar Pradesh,Retired,YUG ACHARYA,0,0,0,0,0,0,82861,1
USR82864,Varenya Biswas,OJVJP3211F,6967714471936,04-Oct-1962,DELHI,Delhi,Not Available,Unemployed,29/06/2024,KYC_DONE,Low,USR82864,APPROVED,LOW,OJVJP3211F,0,0,6967714471936,0,0,1,1962-10-04 00:00:00,0,0,,1,0,1,2024-06-29 00:00:00,0,0,Delhi,Delhi,Unemployed,VARENYA BISWAS,0,0,0,0,0,0,82864,1
USR82865,Mekhala Agarwal,FWPMZ6746A,677888046507,03/06/1962,Jalandhar,Punjab,"₹27,297",Unemployed,05-10-2025,Verified,Low,USR82865,APPROVED,LOW,FWPMZ6746A,0,0,677888046507,0,0,0,1962-06-03 00:00:00,0,0,27297.0,0,0,0,2025-10-05 00:00:00,0,0,Jalandhar,Punjab,Unemployed,MEKHALA AGARWAL,0,0,0,0,0,0,82865,1
USR82870,ONVEER DASS,uszks7124v,354818202715,2006/11/14,lucknow,Uttar Pradesh,-23758,Retired,,PENDING,Medium,USR82870,PENDING,MEDIUM,USZKS7124V,0,0,354818202715,0,0,0,2006-11-14 00:00:00,0,0,-23758.0,0,1,0,,1,0,Lucknow,Uttar Pradesh,Retired,ONVEER DASS,0,0,0,0,0,0,82870,1
USR82872,Charan Mishra,MCQVM9249R,XXXX-XXXX-6193,19/09/1982 09:42 AM,Mumbai,Maharashtra,16959,Farmer,1752771863,Done,LOW,USR82872,APPROVED,LOW,MCQVM9249R,0,0,XXXXXXXX6193,0,1,0,1982-09-19 09:42:00,0,0,16959.0,0,0,0,2025-07-17 17:04:23,0,0,Mumbai,Maharashtra,Farmer,CHARAN MISHRA,0,0,0,0,0,0,82872,1
USR82879,  Darika Khatri  ,LNCSU3047A,1057 0074 9214,09-11-1976,Jalandar,Punjab,22449,Unemployed,09-Jun-2025,Done,low,USR82879,APPROVED,LOW,LNCSU3047A,0,0,105700749214,0,0,0,1976-09-11 00:00:00,0,0,22449.0,0,0,0,2025-06-09 00:00:00,0,0,Jalandhar,Punjab,Unemployed,DARIKA KHATRI,0,0,0,0,0,0,82879,1
USR 82890,JASMIT CHANA,PJLBR1405I,8430 0802 5782,28/12/1963,mumbai,Maharashtra,"₹46,490",Farmer,2024/08/06,PENDING,Medium,USR82890,PENDING,MEDIUM,PJLBR1405I,0,0,843008025782,0,0,0,1963-12-28 00:00:00,0,0,46490.0,0,0,0,2024-08-06 00:00:00,0,0,Mumbai,Maharashtra,Farmer,JASMIT CHANA,0,0,0,0,0,0,82890,1
USR82892,Urishilla Palan,QYGGG9472,354781338512,132623677,Poona,Maharashtra,24099,Farmer,11/01/2026 11:02 PM,VERIFIED,Low,USR82892,APPROVED,LOW,QYGGG9472,0,1,354781338512,0,0,0,1974-03-15 23:54:37,0,0,24099.0,0,0,0,2026-01-11 23:02:00,0,0,Pune,Maharashtra,Farmer,URISHILLA PALAN,0,0,0,0,0,0,82892,1
USR-82895,Zaid Sharaf,igtmr5785l,642160797703,07-05-1985,bengaluru,Karnataka,"INR 9,788",Business Owner,2025-11-11 05:10:53,APPROVED,MEDIUM,USR82895,APPROVED,MEDIUM,IGTMR5785L,0,0,642160797703,0,0,0,1985-07-05 00:00:00,0,0,9788.0,0,0,0,2025-11-11 05:10:53,0,0,Bengaluru,Karnataka,Business Owner,ZAID SHARAF,0,0,0,0,0,0,82895,1
USR82897,Samar Kurian,LMQZS9484Z,4170 0037 9222,2003/11/02,Bengaluru,Karnataka,13835,Unemployed,20-Nov-2024,Verified,Medium,USR82897,APPROVED,MEDIUM,LMQZS9484Z,0,0,417000379222,0,0,0,2003-11-02 00:00:00,0,0,13835.0,0,0,0,2024-11-20 00:00:00,0,0,Bengaluru,Karnataka,Unemployed,SAMAR KURIAN,0,0,0,0,0,0,82897,1
USR82900,Jack Nori,IOJHG 3967 P,409751109998,1976/04/30,chennai,Tamil Nadu,25542,Freelancer,2025-08-16 07:20:47,KYC_DONE,Low,USR82900,APPROVED,LOW,IOJHG3967P,0,0,409751109998,0,0,0,1976-04-30 00:00:00,0,0,25542.0,0,0,0,2025-08-16 07:20:47,0,0,Chennai,Tamil Nadu,Freelancer,JACK NORI,0,0,0,0,0,0,82900,1
usr82905,Mohammed Datta,yspye8703o,934926104101,12-09-1983,mumbai,Maharashtra,,Student,16/06/2024,Done,UNKNOWN,USR82905,APPROVED,UNKNOWN,YSPYE8703O,0,0,934926104101,0,0,0,1983-12-09 00:00:00,0,0,,1,0,0,2024-06-16 00:00:00,0,0,Mumbai,Maharashtra,Student,MOHAMMED DATTA,0,0,0,0,0,0,82905,1
USR 82907,Omya Goswami,IYLUU7438H,9112 1718 1731,16-Oct-2002,jaipur,Rajasthan,12.2k,Freelancer,01/08/2024,VERIFIED,low,USR82907,APPROVED,LOW,IYLUU7438H,0,0,911217181731,0,0,0,2002-10-16 00:00:00,0,0,12200.0,0,0,0,2024-08-01 00:00:00,0,0,Jaipur,Rajasthan,Freelancer,OMYA GOSWAMI,0,0,0,0,0,0,82907,1
USR82908,Mohammed Dada,KDLMB1746G,719329218537,02-10-1978,Jalandar,Punjab,12973,Self Employed,,APPROVED,low,USR82908,APPROVED,LOW,KDLMB1746G,0,0,719329218537,0,0,0,1978-02-10 00:00:00,0,0,12973.0,0,0,0,,1,0,Jalandhar,Punjab,Self Employed,MOHAMMED DADA,0,0,0,0,0,0,82908,1
USR82912,Ekta Ramesh,VMHFY2673Y,4247-6590-1982,2003/10/13,Mumbai,Maharashtra,66302,Farmer,15/01/2026 08:19 PM,V,Low,USR82912,APPROVED,LOW,VMHFY2673Y,0,0,424765901982,0,0,0,2003-10-13 00:00:00,0,0,66302.0,0,0,0,2026-01-15 20:19:00,0,0,Mumbai,Maharashtra,Farmer,EKTA RAMESH,0,0,0,0,0,0,82912,1
usr82915,Dipta Yadav,mkhkq6842g,995069439762,10/03/1998,Bangalore,Karnataka,55073,Business Owner,19-Feb-2024,Verified,low,USR82915,APPROVED,LOW,MKHKQ6842G,0,0,995069439762,0,0,0,1998-03-10 00:00:00,0,0,55073.0,0,0,0,2024-02-19 00:00:00,0,0,Bengaluru,Karnataka,Business Owner,DIPTA YADAV,0,0,0,0,0,0,82915,1
usr82916,Siddharth Dyal,XLACS4908E,XXXX-XXXX-8981,13/02/1979 08:38 PM,chennai,Tamil Nadu,34501,Farmer,2025/05/20,Verified,low,USR82916,APPROVED,LOW,XLACS4908E,0,0,XXXXXXXX8981,0,1,0,1979-02-13 20:38:00,0,0,34501.0,0,0,0,2025-05-20 00:00:00,0,0,Chennai,Tamil Nadu,Farmer,SIDDHARTH DYAL,0,0,0,0,0,0,82916,1
USR82917,Teerth Jain,ODBUO-2787-V,7467-1242-7316,1978/12/01,Lucknow,Uttar Pradesh,40.6k,Gig Worker,2026-02-13 15:17:22,IN_PROGRESS,Low,USR82917,IN_PROGRESS,LOW,ODBUO2787V,0,0,746712427316,0,0,0,1978-12-01 00:00:00,0,0,40600.0,0,0,0,2026-02-13 15:17:22,0,0,Lucknow,Uttar Pradesh,Gig Worker,TEERTH JAIN,0,0,0,0,0,0,82917,1
USR82921,Farhan Madan,KPCLU 7422 D,5635 6339 6000,26/04/1976 04:18 PM,lucknow,Uttar Pradesh,18471,Unemployed,1715521651,APPROVED,MEDIUM,USR82921,APPROVED,MEDIUM,KPCLU7422D,0,0,563563396000,0,0,0,1976-04-26 16:18:00,0,0,18471.0,0,0,0,2024-05-12 13:47:31,0,0,Lucknow,Uttar Pradesh,Unemployed,FARHAN MADAN,1,0,0,0,0,0,82921,2
USR 82922,Hiral Karnik,PFJKJ2782G,7003994676172,1983/05/30,Jalandhar,Punjab,26312,Retired,13-Mar-2026,KYC_DONE,LOW,USR82922,APPROVED,LOW,PFJKJ2782G,0,0,7003994676172,0,0,1,1983-05-30 00:00:00,0,0,26312.0,0,0,0,2026-03-13 00:00:00,0,0,Jalandhar,Punjab,Retired,HIRAL KARNIK,0,0,0,0,0,0,82922,1
82925,Dayita Pillay,AAYNU9542E,XXXX-XXXX-3786,138852358,Calcutta,West Bengal,"INR 15,242",Self Employed,01-13-2026,Verified,LOW,82925,APPROVED,LOW,AAYNU9542E,0,0,XXXXXXXX3786,0,1,0,1974-05-27 02:05:58,0,0,15242.0,0,0,0,2026-01-13 00:00:00,0,0,Kolkata,West Bengal,Self Employed,DAYITA PILLAY,0,0,0,0,0,0,82925,2
USR 82926,Chatresh Jha,NROIC4682V,313387795291,2007/01/05,HYDERABAD,Telangana,8.0k,Gig Worker,03/03/2025 05:51 AM,R,Medium,USR82926,REJECTED,MEDIUM,NROIC4682V,0,0,313387795291,0,0,0,2007-01-05 00:00:00,0,0,8000.0,0,0,0,2025-03-03 05:51:00,0,0,Hyderabad,Telangana,Gig Worker,CHATRESH JHA,1,1,1,1,1,4,82926,2
usr_82929,AradhanaButala,jrldd9387y,6506-2684-8570,1996-03-22 15:16:18,Hyderabad,Telangana,"₹14,599",Salaried,02-16-2025,V,LOW,USR82929,APPROVED,LOW,JRLDD9387Y,0,0,650626848570,0,0,0,1996-03-22 15:16:18,0,0,14599.0,0,0,0,2025-02-16 00:00:00,0,0,Hyderabad,Telangana,Salaried,ARADHANABUTALA,0,0,0,0,0,0,82929,1
usr82930,Yasti Sharma,WENQJ8425M,0342 8906 6906,28-Dec-2006,lucknow,Uttar Pradesh,24987,Retired,,V,LOW,USR82930,APPROVED,LOW,WENQJ8425M,0,0,034289066906,0,0,0,2006-12-28 00:00:00,0,0,24987.0,0,0,0,,1,0,Lucknow,Uttar Pradesh,Retired,YASTI SHARMA,0,0,0,0,0,0,82930,1
USR-82931,Tanmayi Kapadia,ZQUZC0338K,XXXX-XXXX-2028,477462696,Jalandhar,Punjab,13686,Retired,2025-08-06 18:15:19,V,medium,USR82931,APPROVED,MEDIUM,ZQUZC0338K,0,0,XXXXXXXX2028,0,1,0,1985-02-17 04:31:36,0,0,13686.0,0,0,0,2025-08-06 18:15:19,0,0,Jalandhar,Punjab,Retired,TANMAYI KAPADIA,0,1,1,1,1,4,82931,2
USR82936,Abha Bava,,542764717615,544273401,jaipur,Rajasthan,12185,Freelancer,,VERIFIED,high,USR82936,APPROVED,HIGH,,1,0,542764717615,0,0,0,1987-04-01 11:03:21,0,0,12185.0,0,0,0,,1,0,Jaipur,Rajasthan,Freelancer,ABHA BAVA,0,0,0,0,0,0,82936,1
USR82938,Jha1ak Bhattacharyya,FJICN9309,XXXX-XXXX-6637,01-02-1984,Madras,Tamil Nadu,30950,Gig Worker,02-Mar-2026,Done,low,USR82938,APPROVED,LOW,FJICN9309,0,1,XXXXXXXX6637,0,1,0,1984-01-02 00:00:00,0,0,30950.0,0,0,0,2026-03-02 00:00:00,0,0,Chennai,Tamil Nadu,Gig Worker,JHA1AK BHATTACHARYYA,0,0,0,0,0,0,82938,1
USR 82948,Naksh Suresh,,2206-8460-6396,09-Aug-1968,bengaluru,Karnataka,"₹16,476",Student,07-22-2025,Verified,Low,USR82948,APPROVED,LOW,,1,0,220684606396,0,0,0,1968-08-09 00:00:00,0,0,16476.0,0,0,0,2025-07-22 00:00:00,0,0,Bengaluru,Karnataka,Student,NAKSH SURESH,0,0,0,0,0,0,82948,1
USR82949,Vritti Dixit,SAZOJ8292F,466843383381,1994/10/25,jalandhar,Punjab,,Unemployed,,Verified,MEDIUM,USR82949,APPROVED,MEDIUM,SAZOJ8292F,0,0,466843383381,0,0,0,1994-10-25 00:00:00,0,0,,1,0,0,,1,0,Jalandhar,Punjab,Unemployed,VRITTI DIXIT,0,0,0,0,0,0,82949,1
USR82951,Wyatt Su1e,MQIEQ5583J,513828510787,2003-09-30 18:15:09,Jalandhar,Punjab,"₹58,984",Business Owner,12/11/2025,KYC_DONE,Medium,USR82951,APPROVED,MEDIUM,MQIEQ5583J,0,0,513828510787,0,0,0,2003-09-30 18:15:09,0,0,58984.0,0,0,0,2025-11-12 00:00:00,0,0,Jalandhar,Punjab,Business Owner,WYATT SU1E,0,0,0,0,0,0,82951,1
USR82952,Ijaya Kannan,IKPRV1029I,3092-2328-5658,28/11/1980,delhi,Delhi,-30197,Unemployed,,KYC_DONE,Low,USR82952,APPROVED,LOW,IKPRV1029I,0,0,309223285658,0,0,0,1980-11-28 00:00:00,0,0,-30197.0,0,1,0,,1,0,Delhi,Delhi,Unemployed,IJAYA KANNAN,0,0,0,0,0,0,82952,1
USR-82955,  Odika Jani  ,XOYLG7242F,160106850707,02-19-1967,Chennai,Tamil Nadu,12251,Freelancer,2025/02/22,KYC_DONE,LOW,USR82955,APPROVED,LOW,XOYLG7242F,0,0,160106850707,0,0,0,1967-02-19 00:00:00,0,0,12251.0,0,0,0,2025-02-22 00:00:00,0,0,Chennai,Tamil Nadu,Freelancer,ODIKA JANI,0,1,1,1,1,4,82955,3
USR82956,Harshil Rai,NNHCU0928E,749878646262,1973-06-18 19:03:06,Poona,Maharashtra,48818,Unemployed,30/12/2025 08:09 PM,Verified,Low,USR82956,APPROVED,LOW,NNHCU0928E,0,0,749878646262,0,0,0,1973-06-18 19:03:06,0,0,48818.0,0,0,0,2025-12-30 20:09:00,0,0,Pune,Maharashtra,Unemployed,HARSHIL RAI,0,0,0,0,0,0,82956,1
usr82959,  Ojas Rout  ,JMZEE4169,437999269534,03-Aug-2002,pune,Maharashtra,-26027,Gig Worker,16-Mar-2026,Verified,LOW,USR82959,APPROVED,LOW,JMZEE4169,0,1,437999269534,0,0,0,2002-08-03 00:00:00,0,0,-26027.0,0,1,0,2026-03-16 00:00:00,0,0,Pune,Maharashtra,Gig Worker,OJAS ROUT,0,1,1,1,1,4,82959,2
